course_id,title,platform,category,instructor,learning_product,level,duration,skills,rating,reviews,data_source,url,title_norm,rating_known,rating_clean,duplicate_title_platform,duplicate_title_platform_level,canonical_key,canonical_course_id,course_text,source_course_ids,source_row_count
289,Increase SEO Traffic with WordPress,Coursera,Computer Science,Coursera Project Network,Guided Project,Advanced,Less Than 2 Hours,"WordPress, Search Engine Optimization, Web Analytics, Web Content, Content Development and Management, Content Management, Web Content Accessibility Guidelines",4.5,29.0,Curated,,increase seo traffic with wordpress,True,4.5,False,False,increase seo traffic with wordpress||coursera,281,"Title: Increase SEO Traffic with WordPress | Platform: Coursera | Category: Computer Science | Level: Advanced | Instructor: Coursera Project Network | Learning Product: Guided Project | Skills: WordPress, Search Engine Optimization, Web Analytics, Web Content, Content Development and Management, Content Management, Web Content Accessibility Guidelines",289,1
290,Introducción a la programación en Python I: Aprendiendo a programar con Python,Coursera,Computer Science,Pontificia Universidad Católica de Chile,Course,Beginner,1 - 3 Months,"Python Programming, Data Structures, Computer Programming, Program Development, Scripting, Scripting Languages, Algorithms, File Management",4.4,4800.0,Curated,,introducción a la programación en python i aprendiendo a programar con python,True,4.4,False,False,introducción a la programación en python i aprendiendo a programar con python||coursera,282,"Title: Introducción a la programación en Python I: Aprendiendo a programar con Python | Platform: Coursera | Category: Computer Science | Level: Beginner | Instructor: Pontificia Universidad Católica de Chile | Learning Product: Course | Skills: Python Programming, Data Structures, Computer Programming, Program Development, Scripting, Scripting Languages, Algorithms, File Management",290,1
291,Investment Management,Coursera,Business,University of Geneva,Specialization,Beginner,3 - 6 Months,"Portfolio Management, Wealth Management, Risk Management, Investment Management, Financial Market, Business Risk Management, Capital Markets, Investments, Market Liquidity, Asset Management, Performance Measurement, Market Dynamics, Environmental Social And Corporate Governance (ESG), Financial Planning, Derivatives, Finance, Equities, Financial Management, Performance Analysis, Business Ethics",4.6,187.0,Curated,,investment management,True,4.6,False,False,investment management||coursera,283,"Title: Investment Management | Platform: Coursera | Category: Business | Level: Beginner | Instructor: University of Geneva | Learning Product: Specialization | Skills: Portfolio Management, Wealth Management, Risk Management, Investment Management, Financial Market, Business Risk Management, Capital Markets, Investments, Market Liquidity, Asset Management, Performance Measurement, Market Dynamics, Environmental Social And Corporate Governance (ESG), Financial Planning, Derivatives, Finance, Equities, Financial Management, Performance Analysis, Business Ethics",291,1
292,Mastering Laravel Framework and PHP,Coursera,Computer Science,Board Infinity,Course,Intermediate,1 - 4 Weeks,"PHP (Scripting Language), Object-Relational Mapping, Web Applications, Web Development, Secure Coding, Model View Controller, Application Frameworks, Database Management, Database Development, Relational Databases, Web Development Tools, Back-End Web Development, Application Security, Restful API, Server Side, Application Programming Interface (API), Authentications, Development Environment",4.5,208.0,Curated,,mastering laravel framework and php,True,4.5,False,False,mastering laravel framework and php||coursera,284,"Title: Mastering Laravel Framework and PHP | Platform: Coursera | Category: Computer Science | Level: Intermediate | Instructor: Board Infinity | Learning Product: Course | Skills: PHP (Scripting Language), Object-Relational Mapping, Web Applications, Web Development, Secure Coding, Model View Controller, Application Frameworks, Database Management, Database Development, Relational Databases, Web Development Tools, Back-End Web Development, Application Security, Restful API, Server Side, Application Programming Interface (API), Authentications, Development Environment",292,1
293,Professional Skills for International Business,Coursera,Business,University of London,Course,Mixed,1 - 4 Weeks,"Market Data, Finance, General Finance, Corporate Finance, Financial Analysis, Financial Market, Investments, Financial Data, Equities, Business Valuation, Investment Management, Capital Markets, Business Mathematics, Cash Flows",4.9,190.0,Curated,,professional skills for international business,True,4.9,False,False,professional skills for international business||coursera,285,"Title: Professional Skills for International Business | Platform: Coursera | Category: Business | Level: Mixed | Instructor: University of London | Learning Product: Course | Skills: Market Data, Finance, General Finance, Corporate Finance, Financial Analysis, Financial Market, Investments, Financial Data, Equities, Business Valuation, Investment Management, Capital Markets, Business Mathematics, Cash Flows",293,1
294,User Interface Design,Coursera,Computer Science,University of Minnesota,Specialization,Intermediate,3 - 6 Months,"UI/UX Research, User Research, User Interface (UI) Design, Usability Testing, User Interface (UI), Prototyping, Usability, User Experience, User Centered Design, Graphic and Visual Design, Ideation, Web Content Accessibility Guidelines, Design, Human Computer Interaction, User Experience Design, Interaction Design, Qualitative Research, Design Reviews, Design Thinking, Conceptual Design",4.6,1800.0,Curated,,user interface design,True,4.6,False,False,user interface design||coursera,286,"Title: User Interface Design | Platform: Coursera | Category: Computer Science | Level: Intermediate | Instructor: University of Minnesota | Learning Product: Specialization | Skills: UI/UX Research, User Research, User Interface (UI) Design, Usability Testing, User Interface (UI), Prototyping, Usability, User Experience, User Centered Design, Graphic and Visual Design, Ideation, Web Content Accessibility Guidelines, Design, Human Computer Interaction, User Experience Design, Interaction Design, Qualitative Research, Design Reviews, Design Thinking, Conceptual Design",294,1
295,Sample-based Learning Methods,Coursera,Information Technology,University of Alberta,Course,Intermediate,1 - 3 Months,"Reinforcement Learning, Sampling (Statistics), Machine Learning Algorithms, Simulations, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Statistical Methods, Probability Distribution",4.8,1200.0,Curated,,sample based learning methods,True,4.8,False,False,sample based learning methods||coursera,287,"Title: Sample-based Learning Methods | Platform: Coursera | Category: Information Technology | Level: Intermediate | Instructor: University of Alberta | Learning Product: Course | Skills: Reinforcement Learning, Sampling (Statistics), Machine Learning Algorithms, Simulations, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Statistical Methods, Probability Distribution",295,1
296,Build and Operate Machine Learning Solutions with Azure,Coursera,Information Technology,Microsoft,Course,Intermediate,1 - 3 Months,"Microsoft Azure, MLOps (Machine Learning Operations), Databricks, Cloud Computing, Applied Machine Learning, Data Ethics, Data Pipelines, Machine Learning, Information Privacy, Tensorflow, Performance Tuning",3.8,6.0,Curated,,build and operate machine learning solutions with azure,True,3.8,False,False,build and operate machine learning solutions with azure||coursera,288,"Title: Build and Operate Machine Learning Solutions with Azure | Platform: Coursera | Category: Information Technology | Level: Intermediate | Instructor: Microsoft | Learning Product: Course | Skills: Microsoft Azure, MLOps (Machine Learning Operations), Databricks, Cloud Computing, Applied Machine Learning, Data Ethics, Data Pipelines, Machine Learning, Information Privacy, Tensorflow, Performance Tuning",296,1
297,Practical Data Science with MATLAB,Coursera,Information Technology,MathWorks,Specialization,Beginner,3 - 6 Months,"Data Storytelling, Feature Engineering, Supervised Learning, Dimensionality Reduction, Data Integration, Interactive Data Visualization, Exploratory Data Analysis, Data Import/Export, Technical Communication, Data Analysis, Applied Machine Learning, Data Visualization Software, Matlab, Regression Analysis, Data Processing, Descriptive Statistics, Data Cleansing, Predictive Modeling, Classification And Regression Tree (CART), Data Science",4.8,1000.0,Curated,,practical data science with matlab,True,4.8,False,False,practical data science with matlab||coursera,289,"Title: Practical Data Science with MATLAB | Platform: Coursera | Category: Information Technology | Level: Beginner | Instructor: MathWorks | Learning Product: Specialization | Skills: Data Storytelling, Feature Engineering, Supervised Learning, Dimensionality Reduction, Data Integration, Interactive Data Visualization, Exploratory Data Analysis, Data Import/Export, Technical Communication, Data Analysis, Applied Machine Learning, Data Visualization Software, Matlab, Regression Analysis, Data Processing, Descriptive Statistics, Data Cleansing, Predictive Modeling, Classification And Regression Tree (CART), Data Science",297,1
298,IBM Machine Learning,Coursera,Data Science | Information Technology,IBM,Professional Certificate,Intermediate,3 - 6 Months,"Exploratory Data Analysis, Unsupervised Learning, Supervised Learning, Feature Engineering, Generative AI, Dimensionality Reduction, Reinforcement Learning, Artificial Intelligence and Machine Learning (AI/ML), Data Cleansing, Applied Machine Learning, Data Access, Deep Learning, Data Analysis, Regression Analysis, Machine Learning, Statistical Analysis, Statistical Inference, Machine Learning Algorithms, Classification And Regression Tree (CART), Scikit Learn (Machine Learning Library)",4.6,2900.0,Curated,,ibm machine learning,True,4.6,True,True,ibm machine learning||coursera,290,"Title: IBM Machine Learning | Platform: Coursera | Category: Data Science | Information Technology | Level: Intermediate | Instructor: IBM | Learning Product: Professional Certificate | Skills: Exploratory Data Analysis, Unsupervised Learning, Supervised Learning, Feature Engineering, Generative AI, Dimensionality Reduction, Reinforcement Learning, Artificial Intelligence and Machine Learning (AI/ML), Data Cleansing, Applied Machine Learning, Data Access, Deep Learning, Data Analysis, Regression Analysis, Machine Learning, Statistical Analysis, Statistical Inference, Machine Learning Algorithms, Classification And Regression Tree (CART), Scikit Learn (Machine Learning Library)","298,383",2
